name,amenity,lat,lon,district,phone,beds
Unknown,school,22.8710127,89.5394728,,,
Unknown,school,22.8772737,89.539568,,,
Pirganj High School Ground,school,25.4161691,89.3098302,,,
Laxmichap Khadampara Pre-School,school,26.045129,88.8742239,,,
Laxmichap Purbodanghapara Primary School,school,26.0450768,88.8740935,,,
Luxmichap B.L High School,school,26.0435879,88.8645154,,+8801719208844,
Laxmichap Bollampath Community Pre-School,school,26.033377,88.8553166,,,
Laxmichap Bollompath Government Primary School,school,26.0334015,88.8552457,,,
Malipara Community Pre-School,school,26.0265478,88.8579706,,,
Dubachuri Malipara Government Primary School,school,26.0265941,88.8578386,,,
Kakoi Baragacha P. C High School,school,26.0188061,88.8506597,,+8801725301741,
Kokoi Borogacha Government Primary School,school,26.0189002,88.8505991,,,
Palashbari Girls’ High School,school,25.9850684,88.8415049,,+8801718880044,
Gandash Kanaikata Community Pre-School,school,25.9975508,88.8331865,,,
BLMD Member Para Community Pre-School,school,26.0341606,88.8716781,,,
Bahalipara Government Primary School,school,25.9815645,88.9154975,,,
Bahalipara High School,school,25.9814834,88.91605,,+8801724035448,
Chander Hat Girls’ High School,school,25.9521131,88.9056097,,+8801710945234,
Panchapukur Girls’ High School,school,25.9295563,88.9289326,,+8801741605883,
Darul Huda Government Primary School,school,25.9180867,88.9427959,,,
Kanialkhata BL High School,school,25.9102147,88.892814,,+8801715508523,
Sararpar Government Primary School,school,25.9300934,88.8852353,,,
Sararpar High School,school,25.9295955,88.8853498,,+8801710607365,
Nilfamari Government College,school,25.9316885,88.8420771,,,
Nilphamari Government High School,school,25.9358724,88.8546494,,,
Nilphamari Natun Bi-Lateral High School,school,25.9271609,88.8611853,,+8801715394751,
Nutanbazar Model Government Primary School,school,25.9275103,88.8613716,,,
Fultala M.L High School,school,25.9015593,88.8708033,,+8801825328074,
Kazi Abdur Rashid High School,school,25.8494174,88.8733446,,+8801716308577,
Kundopukur High School,school,25.9149667,88.8178197,,+8801718330936,
Kundopukur Government Primary School,school,25.9155515,88.8181298,,,
Nilphamari Adarsha High School,school,25.9310433,88.8377636,,+8801712230026,
Haroya Government Primary School,school,25.9306774,88.837899,,,
Nillsagar,school,26.0027831,88.7568518,,,
IBN Taimiya School,school,23.4493257,91.1811335,,,
M.D.R High School,school,25.9658049,88.7715429,,+8801726117816,
Holy Flower English School & College,school,23.8588811,90.0012386,,,
Khan Bahadur Awlad hossain School,school,23.8596329,90.0127225,,,
Experimental School Attached to PTI Manikganj,school,23.8699455,89.9982965,,,
Tarail Government Primary School,school,23.8154163,89.8748207,,,
Mosjid Mission School Academy,school,24.3638752,88.5997657,,,
Al Haj Imam Uddin High School,school,23.1391884,90.4396108,,,
Nurpur Primary School,school,23.4567846,91.2000486,,,
Housing Estate School & College,school,23.4535232,91.1989837,,,
Niharika,school,23.1572463,88.548509,,,
Unknown,school,22.888007,89.5462078,,,
Unknown,school,22.877952,89.546763,,,
Unknown,school,22.8740672,89.5518069,,,
Pother bazar school,school,22.8810533,89.5566429,,,
Formys khana school,school,22.8727228,89.5347816,,,
Unknown,school,22.8746764,89.5411444,,,
Unknown,school,22.8748104,89.5411364,,,
Unknown,school,22.876085,89.5441224,,,
Unknown,school,22.8741376,89.5469548,,,
Unknown,school,22.8742896,89.5469078,,,
madrasa,school,22.8752732,89.5522803,,,
Unknown,school,22.8779026,89.5446065,,,
Unknown,school,22.8954051,89.5216843,,,
Unknown,school,22.8848218,89.5266893,,,
Mosque,school,21.1988603,92.1524183,,,
Unknown,school,22.8866924,89.5617686,,,
Unknown,school,22.8863366,89.5617954,,,
Unknown,school,22.8868024,89.5616586,,,
Unknown,school,22.8867937,89.5613676,,,
Rajshahi Shikkhaboard Model School & College,school,24.3782984,88.6069827,,,
"Govt. Laboratory High School, Rajshahi",school,24.3717362,88.5801043,,,
Fatikchari Coronation Model High School,school,22.6895833,91.7946124,,,
Unknown,school,22.8707112,89.556191,,,
Unknown,school,22.8625518,89.5580471,,,
Unknown,school,22.8621551,89.5579907,,,
Ichapur Sher-E-Bangla High School,school,24.3532985,89.9376761,,,
Ideal kindergarten,school,23.7068127,90.433932,,,
B S Pri Cadet School,school,24.5854036,88.2890105,,,
Aftab Uddin Sarkar Adarsha High School,school,23.8794622,90.4267637,,,
Ramakrishna Mission Vidyalaya,school,23.778823,91.2795862,,,
Modhushikka Biddanikaton High School,school,22.9068677,89.2172702,,,
Abdur Rob High School,school,22.6743171,90.6547407,,,
Bisweswari Pilot High School,school,24.6893671,90.6004376,,,
মল্লিকপুর লক্ষীগঞ্জ উচ্চ বিদ্যালয়,school,24.633665,90.6095575,,,
"Pankata Govt Primary School, Dhanbari, Tangail",school,24.6825734,89.9736337,,,
Unknown,school,23.4783986,89.2938057,,,
Muktadhara Pre-Cadet School মুক্তধারা প্রি-ক্যাডেট স্কুল,school,23.6931275,90.4506772,,,
montessori,school,26.6749142,88.0987088,,,
Taltola ESDO School,school,23.9211784,90.4015418,,,
Hoglakandi High School,school,24.460051,90.6148106,,,
Garbishudia Primary School,school,24.4501163,90.6319762,,,
Maizpara Govt Primary School,school,21.6639168,92.0751652,,,
Unknown,school,21.6645676,92.0744556,,,
Bathadanga High School,school,23.2558956,89.8135035,,,
Unknown,school,23.9210401,90.4010392,,,
Unknown,school,23.9211881,90.4010099,,,
USD Ideal School,school,23.9211653,90.4013979,,,
Winsom School and College,school,23.7572135,90.3691669,,,
Kayna School,school,22.4162963,90.4985091,,,
Gorbishudiya Burapir Hossainiya Dakhil Madrasah,school,24.4544719,90.6288192,,,
dewanganj high school,school,24.4940087,90.5786169,,,
modhuour high school,school,24.5637041,90.562647,,,
Hossainpur Pilot high school and college,school,24.4163178,90.6547836,,,
Maizpara Gousia Sunnia Dakhil Madrasa,school,22.2538937,91.8070705,,,
Dail Para Government Primary School,school,22.2519249,91.7921041,,,
Nazir Para Government Primary School,school,22.2444773,91.7984207,,,
Patenga High School,school,22.2600032,91.790789,,,
Goalanda J.N.Govt.Primary School,school,23.7241406,89.7652728,,,
CMPC&S,school,23.9008144,90.2683177,,,
azim uddin high school,school,24.4354165,90.7872605,,,
Patenga City Corporation Mohila College,school,22.2569103,91.7932567,,,
জোড়দিঘী স্কুল মাঠ,school,24.437873,90.2007347,,,
Churkhai School,school,24.6761009,90.4044516,,,
Nazirabad High School,school,24.6782957,90.4044731,,,
"সোনাতলা প্রাথমিক বিদ্যালয়, বাগেরহাট",school,22.6521657,89.7799571,,,
Paniumda Purbopara Government Primary School,school,24.4674699,91.5853923,,,
Nolgaon School ground,school,24.0689575,90.5067099,,,
Islampur Primary School,school,23.9110488,90.2278557,,,
Konda High School Play Ground,school,23.8026471,90.2910385,,,
Karnakati Board Government Primary School,school,22.6606803,90.3669282,,,
Bornomala City Academy,school,24.90605,91.8524244,,,
Matuail Adorsho Kidergarden & High School,school,23.7123321,90.452552,Dhaka,,
Fatehpur Government Primary School,school,24.4984421,91.7309537,,,
Rose Kindergarten,school,22.6485326,89.7934815,,,
BRAC Primary School,school,23.7827999,90.41256,,,
BKS Cadet,school,23.7852208,90.4126973,,,
Brack School,school,23.7865504,90.4118022,,,
Unknown,school,23.7843465,90.4054946,,,
Ashar Alo shishu shikhon kendro,school,23.7832859,90.4091267,,,
Ideal kindergarten School,school,23.7849286,90.4114754,,,
Sishu Koli KG School,school,23.783544,90.4116692,,,
karail kindergarten & high school,school,23.7830778,90.4099948,,,
Unknown,school,23.7841985,90.4125297,,,
Unknown,school,23.7846471,90.410234,,,
Talimul Quran Hafizia Madrasah,school,23.7865081,90.4134494,,,
Unknown,school,23.7830741,90.41002,,,
Unknown,school,23.7843877,90.405495,,,
Light For Girls School,school,23.7823605,90.4119661,,,
BRAC prac Primary School,school,23.7827817,90.4125614,,,
BRAC Pre-Primary School & Child Development Center,school,23.7844246,90.4125749,,,
Karail Mosjid & Sikkha Prakalpa,school,23.7837757,90.4126044,,,
BRAC Primary School,school,23.7849916,90.4114897,,,
Unknown,school,23.7831893,90.4126067,,,
Unknown,school,23.7851141,90.4130436,,,
Ashar Alo shishu shikhon kendro,school,23.7832896,90.4091211,,,
BRAC School,school,23.7836994,90.4127989,,,
Unknown,school,23.7841693,90.4045453,,,
Bangladesh Amen Mission School,school,23.7824864,90.412069,,,
Unknown,school,23.7844632,90.4114173,,,
Al Madina Masjid Urban Slum Ananda School,school,23.7846215,90.4113669,,,
Brac shishu school,school,23.7837908,90.4090301,,,
BRAC School,school,23.7836945,90.412796,,,
Sunrise Kinter Garten school,school,23.7856162,90.41107,,,
Noorani Mosjid Madrasah,school,23.7854087,90.4128898,,,
Sishu Koli KG School,school,23.7835517,90.4116608,,,
Ideal kindergarten School,school,23.7849292,90.4115559,,,
Jaago Foundation School,school,23.7867127,90.4126569,,,
Ability Based Accelerated Learning Centre,school,23.7847993,90.4123242,,,
Glory Feature Model School,school,23.7829678,90.4124553,,,
Jamai Bazar Urban Slam Ananda School,school,23.7850917,90.4129803,,,
Ideal kindergarten School,school,23.7849292,90.4115559,,,
Unknown,school,23.7834043,90.4092666,,,
Ashar Alo School,school,23.7832376,90.4117519,,,
Light For Girls School,school,23.782414,90.4119837,,,
BRAC Pre-Primary School & Child Development Center,school,23.7844381,90.4125868,,,
Unknown,school,23.7866954,90.4127702,,,
Ashar Alo shishu sikkha,school,23.7846152,90.4086487,,,
Emon Emona Kinter Garden School,school,23.7839541,90.4094326,,,
Unknown,school,23.7834558,90.4109296,,,
Unknown,school,23.7831555,90.4126444,,,
Unknown,school,23.7844938,90.4063701,,,
Korail Ideal Girls School,school,23.7837036,90.4098873,,,
Light For Girls School,school,23.7824422,90.4122199,,,
Education center vialia,school,23.7864626,90.4121557,,,
Noorani Hafizia Madrasah,school,23.7855163,90.4128692,,,
Moon Light kindergarten and School,school,23.7845025,90.4063715,,,
Jamai Bazar Urban Slum Ananda School,school,23.7850899,90.4129993,,,
Karail Darus Sunnah Mahila Madrasa,school,23.7826681,90.4081201,,,
BKS Cadet school,school,23.7852268,90.412697,,,
Ashar Alo shishu sikkha,school,23.7846152,90.4086487,,,
Unknown,school,23.7834044,90.4092666,,,
Ashar Alo Shishu sikkha,school,23.7846152,90.4086487,,,
Light For Girls School,school,23.7824489,90.4122365,,,
Pathshala Karail,school,23.7853091,90.4117661,,,
Pathshala Karail,school,23.785381,90.4118054,,,
Boro Nouka Ghat Urban Slum Anonda School,school,23.782421,90.4100142,,,
Darul Ulum korail Madrasha o Atim khana,school,23.7834043,90.4092144,,,
Unknown,school,23.7827826,90.4125502,,,
Ashar Alo Shishu Shikhon Kendro,school,23.7856401,90.4065981,,,
Unknown,school,23.7843636,90.4054957,,,
Bangladesh Amen Mission School,school,23.7823439,90.4118184,,,
Boro Nouka Ghat Arban Smlam Anonda School,school,23.7824063,90.4100163,,,
Unknown,school,23.7866864,90.4126708,,,
BRACK School,school,23.784366,90.4128793,,,
Unknown,school,23.7842084,90.4125337,,,
EDUCO Patshala Korail T&T Colony,school,23.7845806,90.4102379,,,
Korail Darus Sunnah Mahila Madrasa,school,23.7826681,90.4081202,,,
Working Children School Korail,school,23.7844884,90.4114164,,,
Unknown,school,23.7851167,90.4130626,,,
Ability Based Accelerated Learning Centre,school,23.7847851,90.4123229,,,
BRAC School,school,23.7843798,90.412875,,,
Al Madina Masjid Urban Slum Ananda School,school,23.7846376,90.4113648,,,
Pollibondu Ersad school,school,23.7859122,90.4123055,,,
Unknown,school,23.7834123,90.410889,,,
Unknown,school,23.783146,90.4126283,,,
Unknown,school,23.7844839,90.4127905,,,
Working Children School Korail,school,23.7844632,90.4114397,,,
EDUCO Patshala Korail T&T Colony,school,23.7845432,90.4101886,,,
Ability Based Accelerated Learning Centre,school,23.78227,90.4114291,,,
Unknown,school,23.7846428,90.4102484,,,
Brac School,school,23.7865504,90.4118022,,,
Working Children School Korail,school,23.7844249,90.4114814,,,
Bhatiapara High School,school,23.2098528,89.7001022,,,
Bagerhat ML. Collegate School,school,22.6611155,89.7939478,,,
DUET School,school,24.0190881,90.4175952,,,
Junior Secondary School,school,25.5935073,89.8595086,Kurigram,,
Goytapara Govt Primary School,school,25.5959348,89.8631081,Kurigram,,
Natun Shoulmari Govt Primary School( নতুন শৌলমারী সরকারি প্রাথমিক বিদ্যালয় ),school,25.6127383,89.8765889,Kurigram,,
Panjerpara Friendship Primary School,school,25.4547547,89.7277209,,,
Sikarpur Lower Secondery School (Friendship),school,25.4461907,89.7205406,kurigram,,
Dholahacha govt. primary school,school,25.4445159,89.7254223,kurigram,,
Mohonaj Lower Secondary School(মোহনগঞ্জ নিন্ম মাধ্যমিক স্কুল),school,25.4332372,89.7229707,,,
Shiraj ul Ulum Hafijia Madrasha(শিরাজউল উলুম হাফিজিয়া মাদ্রাসা),school,25.433873,89.7247061,,,
Sikarpur govt. primary school(সিকারপুর সরকারি প্রাথমিক বিদ্যালয়),school,25.4339735,89.7248027,,,
Mohonaj A. Aziz govt. Primary school (মোহনগঞ্জ আব্দুল আজিজ সরকারি প্রাথমিক বিদ্যালয়),school,25.425757,89.7167319,kurigram,,
Choraihati Govt. Primary School,school,25.4270287,89.7180489,kurigram,,
Borober Friendship Primary School,school,25.4277785,89.7191392,kurigram,,
Borober Govt. Primary School 1974,school,25.4160306,89.7776476,,,
Patadhowa Par Register Govt. Primary School,school,25.4127358,89.7709367,,,
Mosque Baised Child Mass Education System,school,25.4175338,89.7769327,,,
Deyarar Char Primary School 1975,school,25.4196669,89.7683832,kurigram,,
Tarabor Govt. Primary School,school,25.4192429,89.7686058,kurigram,,
Deyar Char Monshipara Govt. Primary School 1988,school,25.4240831,89.7708039,kurigram,,
Char Neoyaji Dimukhi Secondary School,school,25.424725,89.7712263,kurigram,,
char Neoyaji Govt. Primary School,school,25.4245724,89.767305,kurigram,,
Moktob,school,25.4284373,89.7672352,,,
Char Neoyaji Govt. Girls Primary School,school,25.4307192,89.769043,kurigram,,
Tin_Thopa Para Govt. Primary School,school,25.4046462,89.7813557,,,
Shylet Para Govt. Primary School 1990,school,25.4001844,89.7789571,,,
Mohongonj protibondi school,school,25.4000572,89.7744745,,,
Gazirchat M.U Islamia Alim Madrasha,school,23.9410645,90.2797128,,,
Shahidur Rahman Govt Primary School,school,25.5853467,89.8704148,Kurigram,,
Anada School,school,25.572008,89.8657293,Kurigram,,
Behularchar Govt Primary School,school,25.5748369,89.8701113,Kurigram,,
Shoulmari Govt Primary School,school,25.5822214,89.8557139,Kurigram,,
Unknown,school,25.662691,89.8250717,,,
Unknown,school,25.6384602,89.827255,,,
North bondorber Private Primary School,school,25.5703585,89.8173496,,,
Char Boalmari Govt Primary School ( চর বোয়ালমারী সরকারি প্রাথমিক বিদ্যালয় ),school,25.6302135,89.8721222,Kurigram,,
Danggua Para Babeya Kader Junior Secondary School ( ডাংগুয়া পাড়া রাবেয়া কাদের নিম্ন মাধ্যমিক বিদ্যালয় ),school,25.6190351,89.8677537,Kurigram,,
Danggua Para Govt Primary School ( ডাংগুয়া পাড়া সরকারি প্রাথমিক বিদ্যালয় ),school,25.6134747,89.8681111,Kurigram,,
Unknown,school,25.6541945,89.6884822,Kurigram,,
Unknown,school,25.6405839,89.6817673,Kurigram,,
Fojol uddin hafizeya madeasha,school,25.6224941,89.6725774,Kurigram,,
Mohon modan Gov primary School,school,25.6315913,89.6745931,Kurigram,,
Mohon Modan Gov School,school,25.6313495,89.6747956,Kurigram,,
Malkhanagar High School,school,23.5579168,90.4260904,,,
Suapara Primary School,school,23.5179329,90.4814994,,,
Bajrojogoni High School,school,23.5194429,90.4902568,,,
Ramshing Primary School,school,23.53049,90.4987353,,,
Rampal NBM High School,school,23.5425173,90.4961175,,,
Rampal Govt. Primary School,school,23.5427509,90.4962167,,,
Ka K Govt. Primary School,school,23.5503968,90.4960544,,,
Sonarang Govt. Primary School,school,23.5227729,90.4636198,,,
Sonarong Pilot High School,school,23.5221926,90.4643735,,,
Khonjon mara Government Primary School,school,25.590175,89.8169687,,,
School the monument,school,25.5901363,89.8169017,,,
Protibondhi School,school,25.5835707,89.8212871,,,
Sonavori Model High School,school,25.5833288,89.821853,,,
Noyachar South Para Govt PrimarySchool,school,25.3845785,89.7542909,,,
Calldiyara Govt. Primary School Building,school,25.3901604,89.7742961,,,
Noyachar Notun Para Govt Primary School,school,25.3919098,89.7558828,,,
Kole Para Govt. Primary School,school,25.3947291,89.7602239,,,
Mollapara Govt. Primary School Tinshad,school,25.3943487,89.7529431,,,
Mohangonj Govt. Primary School Tinshad,school,25.3977627,89.7557567,,,
Noyachar Moddha Para Govt Primary School,school,25.4004231,89.760578,,,
Munshipara Govt. Primary School,school,25.4023602,89.765705,,,
Mohongonj Buddhi Protibondhi School,school,25.4011681,89.7602467,,,
Lower Secondary Boys School,school,25.4020343,89.760814,,,
Sonnashi Kandi Govt. Primary School,school,25.4049975,89.7637725,kurigram,,
Noyachar Girls school,school,25.4052531,89.7628739,kurigram,,
Noyachor M B Govt Primary School,school,25.4126631,89.7654998,kurigram,,
Noyachar Govt Primary School,school,25.4045717,89.7832533,,,
fulbari govt primary school shelter center,school,25.5393171,89.8453921,,,
Government School(সরকারি বিদ্ধালয়),school,25.62736,89.82173,Kurigram,,
Unknown,school,25.6545107,89.8529452,,,
Unknown,school,25.6545759,89.8544553,,,
Unknown,school,25.6547549,89.8546591,,,
Begam mojiya government primary school,school,25.6550184,89.8544553,,,
Dat banga high school and collage,school,25.6547597,89.8531759,,,
Unknown,school,25.6548177,89.8526797,,,
School Institute,school,25.6426768,89.658711,Kurigram,,
School Institute,school,25.64271,89.6585662,Kurigram,,
School Institute,school,25.6426205,89.658365,Kurigram,,
School Institute,school,25.642016,89.6583925,Kurigram,,
Madrasha,school,25.637681,89.6618908,Kurigram,,
School Institute,school,25.6219723,89.6584716,Kurigram,,
Borai kandi Govt Primary School ( বরাই কান্দি সরকারী প্রাথমিক বিদ্যালয় ),school,25.6138793,89.8513024,Kurigram,,
Govt Primary School Mollapara ( সরকারি প্রাথমিক বিদ্যালয় মোল্লাপাড়া ),school,25.6045412,89.8478544,Kurigram,,
Chor vita madrasha,school,25.5923927,89.7034657,Kurigram,,
Boro vita Gov primary School,school,25.5694367,89.7050965,,,
Baushmari Govt Primary School ( বাউশমারী সরকারি প্রাথমিক বিদ্যালয় ),school,25.5908717,89.8545572,Kurigram,,
Dakkhin Baushmari Govt Primary School ( দক্ষিণ বাউশমারী সরকারি প্রাথমিক বিদ্যালয় ),school,25.5845118,89.8442991,Kurigram,,
High School Taluarchar ( উচ্চ বিদ্যালয় টালুয়ার চর ),school,25.5945789,89.836105,,,
Primary school,school,25.6308018,89.8622927,,,
Friendship primary school,school,25.6430957,89.8658144,,,
Primary school,school,25.6434656,89.8588407,,,
Primary school,school,25.6506639,89.8682606,,,
Unknown,school,25.635365,89.8519313,Kurigram,,
Coadwari gov Primary school,school,25.6117115,89.6867189,Kurigram,,
Kutthir gram A M H madrasha,school,25.6408396,89.6889523,Kurigram,,
Ansar Dilar Para Govt Primary School ( আনসার ডিলার পাড়া সরকারি প্রাথমিক বিদ্যালয় ),school,25.5078658,89.7631904,Kurigram,,
Uttar Kodalakati Junior Secondary School ( উত্তর কোদালাকটি নিম্ন মাধ্যমিক বিদ্যালয় ),school,25.5226328,89.7661516,Kurigram,,
Kharuvaj Govt Primary School ( খারুভাজ সরকারি প্রাথমিক বিদ্যালয় ),school,25.4841146,89.7597854,Kurigram,,
Sadakat Hossain High School ( সাদাকাত হোসেন উচ্চ বিদ্যালয় ),school,25.4875473,89.7622611,Kurigram,,
Kodalkati Govt Primary School ( কোদালকাটি সরকারি প্রাথমিক বিদ্যালয় ),school,25.4874764,89.7628149,Kurigram,,
Dakkhin Chor Sajai Govt Primary School ( দক্ষিণ চর সাজাই সরকারি প্রাথমিক বিদ্যালয় ),school,25.4811873,89.7960743,Kurigram,,
Sajai er Chor Govt Primary School Uttar Char Sajai Mandalpara ( সাজাই চর সরকারি প্রাথমিক বিদ্যালয় উত্তর চর সাজাই মণ্ডলপাড়া ),school,25.4965724,89.7722509,,,
Moddho Chor Sajai Govt Primary School ( মধ্য চর সাজাই সরকারি প্রাথমিক বিদ্যালয় ),school,25.4985371,89.7809326,Kurigram,,
Uttar Chor Sajai Mandalpara Govt Primary School ( উত্তর চর সাজাই মণ্ডলপাড়া সরকারি প্রাথমিক বিদ্যালয় ),school,25.5016262,89.7766323,Kurigram,,
Uttar Chor Sajai Mandalpara Primary School ( উত্তর চর সাজাই মন্ডলপাড়া প্রাথমিক বিদ্যালয় ),school,25.508094,89.7694782,Kurigram,,
South Tapurre Government Primary School,school,25.6051411,89.8338881,Kurigram,,
Tapurre Primary Girl School,school,25.6113379,89.8295698,Kurigram,,
Sajai Sarkar para Helen Wilson Model Primary School ( সাজাই সরকার পাড়া হেলেন উইলসন মডেল প্রাথমিক বিদ্যালয় ),school,25.4903394,89.7651069,Kurigram,,
Kodalkati Dimukhi Girls High School ( কোদালকাটি দিমুখী গার্লস হাই স্কুল ),school,25.48141,89.76438,Kurigram,,
Bodorpuri Govt Primary School ( বোদরপুর সরকারি প্রাথমিক বিদ্যালয় ),school,25.4785347,89.7630899,Kurigram,,
Tapurre shaheed smrity school,school,25.6242481,89.8379195,Kurigram,,
Tapurre Government Primary School,school,25.6223278,89.837839,Kurigram,,
Zin Ziram Model School,school,25.5248802,89.8415123,,,
Kolabari Govt Primary School,school,25.5128672,89.8416601,,,
Shibla Kandi Private Primary School,school,25.50896,89.8573377,,,
Ghatar Chor Govt Primary School,school,23.7362367,90.336007,,,
"Ghughudiya School, Ghughudia",school,23.8956019,90.2326561,,,
Barguanpolice Lines School,school,22.1523048,90.1330416,,,
BAF Shaheen College Chattogram,school,22.2658562,91.8144,,,
katiadi Pilot High School,school,24.2490262,90.7951945,,,
Chakribari Govt Primary School,school,22.9496713,90.108276,,,
Barguna DKP School,school,22.1547083,90.1057622,,,
Bagerhat Govt. High School,school,22.6594613,89.7884998,,,
Muniganj High School,school,22.6704642,89.7909808,,,
Narsingdi Pilot High School,school,23.9186344,90.7221821,,,
Boirati Madrasah,school,24.5951364,90.6117193,,,
Vasa govt. primary School,school,24.6201956,90.6166989,,,
Kotiyadi 1 No. Primary Schol,school,24.2444162,90.8007225,,,
Kotiyadi Pilot Girls Schol,school,24.2444138,90.7999011,,,
Balipara High School,school,22.4286799,89.9333659,,,
উত্তর কেন্দুয়া ক্লাস্টার মডেল সরকারি প্রাথমিক বিদ্যালয়,school,24.66725,90.8431389,,,
Unknown,school,22.4216781,89.9686396,,,
Bagerhat School,school,22.6472254,89.7905047,,,
Govt. Girls High School,school,22.6605454,89.7937193,,,
Bhola Govt. High School,school,22.6882087,90.6430703,,,
Laldia Char Government Primary School,school,22.257471,91.8295799,,,
Meherpur Government Technical School and College,school,23.7700496,88.6406746,,,
Khilgaon Govt. High School Gate 2,school,23.7509854,90.4208616,,,
Kulbaria High School,school,23.8330294,88.6401695,,,
Kendu Joyhari Spry Government High School,school,24.6623416,90.841813,Netrokona,,
Kishoreganj Govt. Boys' High School,school,24.4393065,90.779281,,,
Nababgonj Pilot High School,school,23.6622371,90.1610333,,,
Nababgonj Yatimkhana & Madrasa,school,23.6617998,90.161127,,,
Bakshanagor High School,school,23.6443878,90.1757128,,,
Boro Bakshanagor Gov. Primary School,school,23.6363174,90.1775864,,,
Our Lady of Fatima Girls' High School,school,23.4682297,91.180715,,,
Sreekanthopur 32 no Govt Primary School,school,22.5793914,89.2645282,,,
Sreekanthopur K.R Junior High School,school,22.5797669,89.264142,,,
Shah Sultan High School,school,24.8048553,90.7506645,Netrokona,01714789738,
Kashem Sajeda Pre Cadet High School,school,23.9655974,90.2874684,,,
Dux school,school,22.363624,91.8328469,,,
Dakkhin Tafalbari Govt Primary School,school,22.2589728,89.8270492,Bagerhat,,
Tafalbari Govt Primary School,school,22.262049,89.829156,Bagerhat,,
26 No Sonatola Govt Primary School,school,22.2590746,89.8167649,Bagerhat,,
Southkhali Secondary Girl's School Cum Cyclone Center,school,22.2634769,89.8262264,Bagerhat,,
Dakkhin Tafalbari Adarsha Govt Primary School,school,22.2660907,89.8194364,Bagerhat,,
25 No SB Tafalbari Govt Primary School,school,22.2626628,89.8158154,Bagerhat,,
Hassan Al Banna Academy.,school,23.7968922,90.267486,,,
Al-amin Madrasha,school,23.944081,90.2727404,,,
Menjargaon Govt Primary School,school,25.1078084,91.2561791,,,
Balijuri Hossainia Anawarul Ulum Senior Madrasha,school,25.1075965,91.2533104,,,
Noyahati Govt Primary School,school,25.1061276,91.2540206,,,
Borkhola Govt Primary School,school,25.1143549,91.2325931,,,
12 No Govt Primary School Mahtabpur,school,25.1294723,91.2283766,,,
Firijpur Govt Primary School,school,25.1238967,91.2205071,,,
S E S D P Model High School,school,25.1134685,91.2231356,,,
Hosenpur Govt Primary School,school,25.102018,91.2289734,,,
Anwarpur Govt Primary School,school,25.0961072,91.2312171,,,
Lohacura Dokkhin Para Maktob,school,25.0956226,91.233733,,,
Puran Varanga Govt Primary School,school,25.0912661,91.2532085,,,
Baraiyerhat Kinder Garden & High School,school,22.8979513,91.5403269,,,
28 No Calitabunia Bazar Primary School Cycole Center,school,22.2251829,89.8288885,Bagerhat,,
27 No Khuriakhali Govt Primary School Cyclone Center,school,22.2189953,89.8136562,Bagerhat,,
Amragachi Government primary School Shelter center,school,22.3228547,89.8124868,Bagerhat,,
Taltoli Government Primary School,school,22.3179071,89.8189777,Khulna,,
54 no East Khontakata Government Primary School,school,22.3584232,89.8742741,Khulna,,
Mukul Government Primary School,school,22.3622953,89.8642561,,,
Govt Primary School Cum Cyclone Center,school,22.2520134,89.8327884,Bagerhat,,
Purbo Sonatola Govt Primary School,school,22.2526948,89.8126302,Bagerhat,,
79 No Southkhali Babla Tola Adarsha Primary School,school,22.2436473,89.8328742,Bagerhat,,
Bokultola Govt Primary School Cum Cyclone Center,school,22.2442245,89.8179089,Bagerhat,,
Dakkhin Southkhali Primary School,school,22.2425227,89.8303181,Bagerhat,,
Ashroykendra Govt Primary School,school,22.2350796,89.8231459,Bagerhat,,
29 No Southkhali Govt Primary School,school,22.2342528,89.8316404,Bagerhat,,
Sundarban Secondary School,school,22.2243325,89.8279001,Bagerhat,,
Dakkhin Khuriakhali 100 No Govt Primary School,school,22.21519,89.8141846,Bagerhat,,
Chandranath High School,school,24.8816388,90.7377275,,,
Kalipur manikkkhali govt primary school cum cyclone shelter,school,22.1313365,89.9626932,Barguna,,
Amena Smrity nimno Secondary School,school,22.3129147,89.8343468,Khulna,,
16 no Golbuniya Government Primary School Shelter center,school,22.3128055,89.8344165,Khulna,,
108 no Government Primary School,school,22.3194803,89.8080397,Khulna,,
Rajoir Government Primary School,school,22.3234651,89.8560458,Khulna,,
North Khantakata Government Primary School,school,22.3311616,89.8683732,,,
65 no South Khantakata Government Primary School Shelter center,school,22.3352289,89.8704547,Khantakata,,
14 no Motherpar Government Primary School,school,22.3322681,89.8534119,,,
11 no Bi-janerpar Government Primary Shool Shelter center,school,22.3478134,89.8431981,,,
Baniyakhali Registered Primary School(বানিখালি রেজিস্টার প্রাইমারী স্কুল),school,22.3684418,89.8299533,Khulna,,
Bi-Dhansagor Government Primary Scholl & Shelter center,school,22.3748609,89.8360741,Khulna,,
Zeti Roulpur Primary School,school,25.1083561,91.2003891,Sunamganj,,
Brack Vashoman Shikkha Tori,school,25.1075886,91.1998648,Sunamganj,,
Taka Tukeya Primary School,school,25.1079699,91.1972845,Sunamganj,,
Borodol puranhati Gov Primary School,school,25.0988422,91.1777956,Sunamganj,,
Borodol Basbari Gov Primari School,school,25.0987888,91.1838091,Sunamganj,,
Jamalabaz Gov Primary School,school,25.111596,91.1798099,Sunamganj,,
Borodol Notun Hati Gov Primary School,school,25.1240958,91.1752957,Sunamganj,,
